Taxon_Name,Result_Value,Result_UOM,Fish_Total_Len_Value,Fish_Len_UOM1,Gear_Used,Pass_Count,Total_Energy,Total_Energy_UOM,Results_Comment,Origin,Flow_Guild,IsStocked,Reach_Length,Reach_Length_UOM,Width_Length,Width_Length_UOM,Lab_Accession,Field_Accession,Activity_Type,Activity_Name,Field_Activity_Date,Field_Activity_Time,STA_SEQ,Station_Name,Project_Name,Trip_Name,Location,State_Name,Municipality_Name,ADB_SegmentID,SubBasin,Station_Long,Station_Lat,Station_Type,Org_Name
Rhinichthys cataractae,2,count,5,cm,1 BP,1,1169,Sec,,Native,Fluvial Specialist,False,100,m,5.9,m,2014096_lf,2014096_FISH,Sample-Routine,All species single pass,8/21/2014,10:45:00 AM,17055,SNAKE MEADOW BROOK,,2014 ABM Fish Community 08212014-A,DS of Demers Rd,Connecticut,PLAINFIELD,3502-00_XX,3502 - Snake Meadow Brook - Moosup - Thames,-71.8511,41.7478,River/Stream,CT DEEP WPLR biological monitoring
Rhinichthys cataractae,4,count,10,cm,1 BP,1,1169,Sec,,Native,Fluvial Specialist,False,100,m,5.9,m,2014096_lf,2014096_FISH,Sample-Routine,All species single pass,8/21/2014,10:45:00 AM,17055,SNAKE MEADOW BROOK,,2014 ABM Fish Community 08212014-A,DS of Demers Rd,Connecticut,PLAINFIELD,3502-00_XX,3502 - Snake Meadow Brook - Moosup - Thames,-71.8511,41.7478,River/Stream,CT DEEP WPLR biological monitoring
Rhinichthys cataractae,5,count,8,cm,1 BP,1,1169,Sec,,Native,Fluvial Specialist,False,100,m,5.9,m,2014096_lf,2014096_FISH,Sample-Routine,All species single pass,8/21/2014,10:45:00 AM,17055,SNAKE MEADOW BROOK,,2014 ABM Fish Community 08212014-A,DS of Demers Rd,Connecticut,PLAINFIELD,3502-00_XX,3502 - Snake Meadow Brook - Moosup - Thames,-71.8511,41.7478,River/Stream,CT DEEP WPLR biological monitoring
Rhinichthys cataractae,3,count,9,cm,1 BP,1,1169,Sec,,Native,Fluvial Specialist,False,100,m,5.9,m,2014096_lf,2014096_FISH,Sample-Routine,All species single pass,8/21/2014,10:45:00 AM,17055,SNAKE MEADOW BROOK,,2014 ABM Fish Community 08212014-A,DS of Demers Rd,Connecticut,PLAINFIELD,3502-00_XX,3502 - Snake Meadow Brook - Moosup - Thames,-71.8511,41.7478,River/Stream,CT DEEP WPLR biological monitoring
Rhinichthys cataractae,9,count,10,cm,1 SR BP,1,1291,Sec,,Native,Fluvial Specialist,False,98,m,2.5,m,2014108_lf,2014108_FISH,Sample-Routine,All species single pass,8/22/2014,11:40:00 AM,18994,Indian Hollow Brook,,2014 ABM Fish Community 08222014,US Jerusalem Road,Connecticut,WINDHAM,3801-00_XX,3801 - Indian Hollow Brook - Shetucket - Thames,-72.13334,41.672761,River/Stream,CT DEEP WPLR biological monitoring
Rhinichthys cataractae,4,count,11,cm,1 SR BP,1,1291,Sec,,Native,Fluvial Specialist,False,98,m,2.5,m,2014108_lf,2014108_FISH,Sample-Routine,All species single pass,8/22/2014,11:40:00 AM,18994,Indian Hollow Brook,,2014 ABM Fish Community 08222014,US Jerusalem Road,Connecticut,WINDHAM,3801-00_XX,3801 - Indian Hollow Brook - Shetucket - Thames,-72.13334,41.672761,River/Stream,CT DEEP WPLR biological monitoring
Rhinichthys cataractae,7,count,8,cm,1 SR BP,1,1291,Sec,,Native,Fluvial Specialist,False,98,m,2.5,m,2014108_lf,2014108_FISH,Sample-Routine,All species single pass,8/22/2014,11:40:00 AM,18994,Indian Hollow Brook,,2014 ABM Fish Community 08222014,US Jerusalem Road,Connecticut,WINDHAM,3801-00_XX,3801 - Indian Hollow Brook - Shetucket - Thames,-72.13334,41.672761,River/Stream,CT DEEP WPLR biological monitoring
Rhinichthys cataractae,6,count,9,cm,1 SR BP,1,1291,Sec,,Native,Fluvial Specialist,False,98,m,2.5,m,2014108_lf,2014108_FISH,Sample-Routine,All species single pass,8/22/2014,11:40:00 AM,18994,Indian Hollow Brook,,2014 ABM Fish Community 08222014,US Jerusalem Road,Connecticut,WINDHAM,3801-00_XX,3801 - Indian Hollow Brook - Shetucket - Thames,-72.13334,41.672761,River/Stream,CT DEEP WPLR biological monitoring
Rhinichthys cataractae,4,count,4,cm,1 SR BP,1,1291,Sec,,Native,Fluvial Specialist,False,98,m,2.5,m,2014108_lf,2014108_FISH,Sample-Routine,All species single pass,8/22/2014,11:40:00 AM,18994,Indian Hollow Brook,,2014 ABM Fish Community 08222014,US Jerusalem Road,Connecticut,WINDHAM,3801-00_XX,3801 - Indian Hollow Brook - Shetucket - Thames,-72.13334,41.672761,River/Stream,CT DEEP WPLR biological monitoring
Rhinichthys cataractae,4,count,5,cm,1 SR BP,1,1291,Sec,,Native,Fluvial Specialist,False,98,m,2.5,m,2014108_lf,2014108_FISH,Sample-Routine,All species single pass,8/22/2014,11:40:00 AM,18994,Indian Hollow Brook,,2014 ABM Fish Community 08222014,US Jerusalem Road,Connecticut,WINDHAM,3801-00_XX,3801 - Indian Hollow Brook - Shetucket - Thames,-72.13334,41.672761,River/Stream,CT DEEP WPLR biological monitoring
Rhinichthys cataractae,6,count,7,cm,1 SR BP,1,1291,Sec,,Native,Fluvial Specialist,False,98,m,2.5,m,2014108_lf,2014108_FISH,Sample-Routine,All species single pass,8/22/2014,11:40:00 AM,18994,Indian Hollow Brook,,2014 ABM Fish Community 08222014,US Jerusalem Road,Connecticut,WINDHAM,3801-00_XX,3801 - Indian Hollow Brook - Shetucket - Thames,-72.13334,41.672761,River/Stream,CT DEEP WPLR biological monitoring
Rhinichthys cataractae,5,count,3,cm,1 SR BP,1,1291,Sec,,Native,Fluvial Specialist,False,98,m,2.5,m,2014108_lf,2014108_FISH,Sample-Routine,All species single pass,8/22/2014,11:40:00 AM,18994,Indian Hollow Brook,,2014 ABM Fish Community 08222014,US Jerusalem Road,Connecticut,WINDHAM,3801-00_XX,3801 - Indian Hollow Brook - Shetucket - Thames,-72.13334,41.672761,River/Stream,CT DEEP WPLR biological monitoring
Salmo,1,count,13,cm,2 SmithRoot Backpacks,1,1633,Sec,,,,False,163,m,20,m,2014003_lf,2014003_FISH,Sample-Routine,All species single pass,6/8/2014,12:33:00 PM,14209,Fulling Mill Brook,,2014 ABM Fish Community 06042014,upstream North Main Street,Connecticut,NAUGATUCK,CT6915-00_01,6915 - Fulling Mill Brook - Naugatuck - Housatonic,-73.0471,41.5021,River/Stream,CT DEEP WPLR biological monitoring
Salmo salar,2,count,13,cm,2 Smith Root Backpacks,1,2690,Sec,,Native,Fluvial Specialist,True,146,m,11,m,2014002_lf,2014002_FISH,Sample-Routine,All species single pass,6/4/2014,9:20:00 AM,15571,Cherry Brook,,2014 ABM Fish Community 06042014,upstream Route 44,Connecticut,CANTON,CT4309-00_01,4309 - Cherry Brook - Farmington - Connecticut,-72.9295,41.8365,River/Stream,CT DEEP WPLR biological monitoring
Salmo salar,1,count,6,cm,1 BP,1,1069,Sec,,,,False,106,m,2.2,m,2014061_lf,2014061_FISH,Sample-Routine,All species single pass,7/17/2014,2:10:00 PM,17169,Waldo Brook,,2014 ABM Fish Community 07172014,DS of Waldo rd,Connecticut,SPRAGUE,CT3800-10_01,3800 - Shetucket River - Shetucket - Thames,-72.0986,41.6547,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,1,count,22,cm,1 S-S,1,1260,Sec,,,,False,150,m,7.5,m,2014052_lf,2014052_FISH,Sample-Routine,All species single pass,7/11/2014,8:00:00 AM,15550,Hockanum River,,2014 ABM Fish Community 07112014,upstream 200 meters from dart hill road,Connecticut,VERNON,CT4500-00_05,4500 - Hockanum River - Hockanum - Connecticut,-72.4876,41.8514,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,1,count,16,cm,1x S-R,1,1168,Sec,,,,False,124,m,4.7,m,2014046_lf,2014046_FISH,Sample-Routine,All species single pass,7/9/2014,1:10:00 PM,14731,Trading Cove Brook,,2014 ABM Fish Community 07092014,upstream Montville Rd.,Connecticut,NORWICH,CT3001-00_01,3001 - Trading Cove Brook - Thames Main Stem - Thames,-72.1235,41.5021,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,1,count,18,cm,1x S-R,1,1168,Sec,,,,False,124,m,4.7,m,2014046_lf,2014046_FISH,Sample-Routine,All species single pass,7/9/2014,1:10:00 PM,14731,Trading Cove Brook,,2014 ABM Fish Community 07092014,upstream Montville Rd.,Connecticut,NORWICH,CT3001-00_01,3001 - Trading Cove Brook - Thames Main Stem - Thames,-72.1235,41.5021,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,1,count,7,cm,1x S-R,1,1559,Sec,,,,False,130,m,5.5,m,2014047_lf,2014047_FISH,Sample-Routine,All species single pass,7/10/2014,9:30:00 AM,16015,Murphy Brook,,2014 ABM Fish Community 07102014,adjacent private driveway off North Bigalow Road,Connecticut,HAMPTON,CT3805-04_02,3805 - Little River - Shetucket - Thames,-72.0398,41.7828,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,1,count,20,cm,1x S-R,1,1559,Sec,,,,False,130,m,5.5,m,2014047_lf,2014047_FISH,Sample-Routine,All species single pass,7/10/2014,9:30:00 AM,16015,Murphy Brook,,2014 ABM Fish Community 07102014,adjacent private driveway off North Bigalow Road,Connecticut,HAMPTON,CT3805-04_02,3805 - Little River - Shetucket - Thames,-72.0398,41.7828,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,1,count,21,cm,1x S-R,1,1559,Sec,,,,False,130,m,5.5,m,2014047_lf,2014047_FISH,Sample-Routine,All species single pass,7/10/2014,9:30:00 AM,16015,Murphy Brook,,2014 ABM Fish Community 07102014,adjacent private driveway off North Bigalow Road,Connecticut,HAMPTON,CT3805-04_02,3805 - Little River - Shetucket - Thames,-72.0398,41.7828,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,2,count,6,cm,1x S-R,1,1559,Sec,,,,False,130,m,5.5,m,2014047_lf,2014047_FISH,Sample-Routine,All species single pass,7/10/2014,9:30:00 AM,16015,Murphy Brook,,2014 ABM Fish Community 07102014,adjacent private driveway off North Bigalow Road,Connecticut,HAMPTON,CT3805-04_02,3805 - Little River - Shetucket - Thames,-72.0398,41.7828,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,1,count,5,cm,1x S-R,1,1559,Sec,,,,False,130,m,5.5,m,2014047_lf,2014047_FISH,Sample-Routine,All species single pass,7/10/2014,9:30:00 AM,16015,Murphy Brook,,2014 ABM Fish Community 07102014,adjacent private driveway off North Bigalow Road,Connecticut,HAMPTON,CT3805-04_02,3805 - Little River - Shetucket - Thames,-72.0398,41.7828,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,2,count,6,cm,1x S-R,1,1168,Sec,,,,False,124,m,4.7,m,2014046_lf,2014046_FISH,Sample-Routine,All species single pass,7/9/2014,1:10:00 PM,14731,Trading Cove Brook,,2014 ABM Fish Community 07092014,upstream Montville Rd.,Connecticut,NORWICH,CT3001-00_01,3001 - Trading Cove Brook - Thames Main Stem - Thames,-72.1235,41.5021,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,7,count,11,cm,2X S-R,1,3291,Sec,,,,False,172.5,m,11.2,m,2014069_lf,2014069_FISH,Sample-Routine,All species single pass,7/31/2014,9:40:00 AM,14370,Norwalk River,,2014 ABM Fish Community 07312014,downstream of Old Ridgefield Road crossing In Schenck's Island Park,Connecticut,WILTON,CT7300-00_02,7300 - Norwalk River - Norwalk - Southwest Coast,-73.4297,41.1909,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,3,count,12,cm,2X S-R,1,3291,Sec,,,,False,172.5,m,11.2,m,2014069_lf,2014069_FISH,Sample-Routine,All species single pass,7/31/2014,9:40:00 AM,14370,Norwalk River,,2014 ABM Fish Community 07312014,downstream of Old Ridgefield Road crossing In Schenck's Island Park,Connecticut,WILTON,CT7300-00_02,7300 - Norwalk River - Norwalk - Southwest Coast,-73.4297,41.1909,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,7,count,10,cm,2X S-R,1,3291,Sec,,,,False,172.5,m,11.2,m,2014069_lf,2014069_FISH,Sample-Routine,All species single pass,7/31/2014,9:40:00 AM,14370,Norwalk River,,2014 ABM Fish Community 07312014,downstream of Old Ridgefield Road crossing In Schenck's Island Park,Connecticut,WILTON,CT7300-00_02,7300 - Norwalk River - Norwalk - Southwest Coast,-73.4297,41.1909,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,4,count,9,cm,2X S-R,1,3291,Sec,,,,False,172.5,m,11.2,m,2014069_lf,2014069_FISH,Sample-Routine,All species single pass,7/31/2014,9:40:00 AM,14370,Norwalk River,,2014 ABM Fish Community 07312014,downstream of Old Ridgefield Road crossing In Schenck's Island Park,Connecticut,WILTON,CT7300-00_02,7300 - Norwalk River - Norwalk - Southwest Coast,-73.4297,41.1909,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,2,count,8,cm,2X S-R,1,3291,Sec,,,,False,172.5,m,11.2,m,2014069_lf,2014069_FISH,Sample-Routine,All species single pass,7/31/2014,9:40:00 AM,14370,Norwalk River,,2014 ABM Fish Community 07312014,downstream of Old Ridgefield Road crossing In Schenck's Island Park,Connecticut,WILTON,CT7300-00_02,7300 - Norwalk River - Norwalk - Southwest Coast,-73.4297,41.1909,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,2,count,18,cm,1x S-R,1,738,Sec,,,,False,103,m,4.8,m,2014067_lf,2014067_FISH,Sample-Routine,All species single pass,7/24/2014,12:50:00 PM,17186,WEWAKA BROOK,,2014 ABM Fish Community 07242014,Parallel to Rte 133 1.4 miles DS Wewaka Rd,Connecticut,BRIDGEWATER,CT6000-45_01,6000 - Housatonic River - Housatonic Main Stem - Housatonic,-73.3508,41.4878,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,1,count,19,cm,1x S-R,1,738,Sec,,,,False,103,m,4.8,m,2014067_lf,2014067_FISH,Sample-Routine,All species single pass,7/24/2014,12:50:00 PM,17186,WEWAKA BROOK,,2014 ABM Fish Community 07242014,Parallel to Rte 133 1.4 miles DS Wewaka Rd,Connecticut,BRIDGEWATER,CT6000-45_01,6000 - Housatonic River - Housatonic Main Stem - Housatonic,-73.3508,41.4878,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,2,count,22,cm,1x S-R,1,738,Sec,,,,False,103,m,4.8,m,2014067_lf,2014067_FISH,Sample-Routine,All species single pass,7/24/2014,12:50:00 PM,17186,WEWAKA BROOK,,2014 ABM Fish Community 07242014,Parallel to Rte 133 1.4 miles DS Wewaka Rd,Connecticut,BRIDGEWATER,CT6000-45_01,6000 - Housatonic River - Housatonic Main Stem - Housatonic,-73.3508,41.4878,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,1,count,25,cm,1x S-R,1,738,Sec,,,,False,103,m,4.8,m,2014067_lf,2014067_FISH,Sample-Routine,All species single pass,7/24/2014,12:50:00 PM,17186,WEWAKA BROOK,,2014 ABM Fish Community 07242014,Parallel to Rte 133 1.4 miles DS Wewaka Rd,Connecticut,BRIDGEWATER,CT6000-45_01,6000 - Housatonic River - Housatonic Main Stem - Housatonic,-73.3508,41.4878,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,3,count,20,cm,2x S-R,1,2345,Sec,,,,False,145,m,10.7,m,2014063_lf,2014063_FISH,Sample-Routine,All species single pass,7/18/2014,11:55:00 AM,14602,Merrick Brook,,2014 ABM Fish Community 07182014,at Station Road,Connecticut,SCOTLAND,CT3803-00_01,3803 - Merrick Brook - Shetucket - Thames,-72.1101,41.661,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,1,count,23,cm,2x S-R,1,2345,Sec,,,,False,145,m,10.7,m,2014063_lf,2014063_FISH,Sample-Routine,All species single pass,7/18/2014,11:55:00 AM,14602,Merrick Brook,,2014 ABM Fish Community 07182014,at Station Road,Connecticut,SCOTLAND,CT3803-00_01,3803 - Merrick Brook - Shetucket - Thames,-72.1101,41.661,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,1,count,24,cm,2x S-R,1,2345,Sec,,,,False,145,m,10.7,m,2014063_lf,2014063_FISH,Sample-Routine,All species single pass,7/18/2014,11:55:00 AM,14602,Merrick Brook,,2014 ABM Fish Community 07182014,at Station Road,Connecticut,SCOTLAND,CT3803-00_01,3803 - Merrick Brook - Shetucket - Thames,-72.1101,41.661,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,2,count,18,cm,2x S-R,1,2345,Sec,,,,False,145,m,10.7,m,2014063_lf,2014063_FISH,Sample-Routine,All species single pass,7/18/2014,11:55:00 AM,14602,Merrick Brook,,2014 ABM Fish Community 07182014,at Station Road,Connecticut,SCOTLAND,CT3803-00_01,3803 - Merrick Brook - Shetucket - Thames,-72.1101,41.661,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,1,count,12,cm,2x S-R,1,2345,Sec,,,,False,145,m,10.7,m,2014063_lf,2014063_FISH,Sample-Routine,All species single pass,7/18/2014,11:55:00 AM,14602,Merrick Brook,,2014 ABM Fish Community 07182014,at Station Road,Connecticut,SCOTLAND,CT3803-00_01,3803 - Merrick Brook - Shetucket - Thames,-72.1101,41.661,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,2,count,8,cm,2x S-R,1,2345,Sec,,,,False,145,m,10.7,m,2014063_lf,2014063_FISH,Sample-Routine,All species single pass,7/18/2014,11:55:00 AM,14602,Merrick Brook,,2014 ABM Fish Community 07182014,at Station Road,Connecticut,SCOTLAND,CT3803-00_01,3803 - Merrick Brook - Shetucket - Thames,-72.1101,41.661,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,2,count,7,cm,2x S-R,1,2345,Sec,,,,False,145,m,10.7,m,2014063_lf,2014063_FISH,Sample-Routine,All species single pass,7/18/2014,11:55:00 AM,14602,Merrick Brook,,2014 ABM Fish Community 07182014,at Station Road,Connecticut,SCOTLAND,CT3803-00_01,3803 - Merrick Brook - Shetucket - Thames,-72.1101,41.661,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,2,count,6,cm,1 BP,1,1308,Sec,,,,False,150,m,7.1,m,2014024_lf,2014024_FISH,Sample-Routine,All species single pass,6/25/2014,12:00:00 PM,14436,Salmon Brook,,2014 ABM Fish Community 06252014,upstream House Road,Connecticut,GLASTONBURY,CT4006-00_01,4006 - Salmon Brook - Connecticut Main Stem - Connecticut,-72.602,41.7191,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,1,count,23,cm,1 BP,1,1308,Sec,,,,False,150,m,7.1,m,2014024_lf,2014024_FISH,Sample-Routine,All species single pass,6/25/2014,12:00:00 PM,14436,Salmon Brook,,2014 ABM Fish Community 06252014,upstream House Road,Connecticut,GLASTONBURY,CT4006-00_01,4006 - Salmon Brook - Connecticut Main Stem - Connecticut,-72.602,41.7191,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,1,count,17,cm,1 BP,1,1308,Sec,,,,False,150,m,7.1,m,2014024_lf,2014024_FISH,Sample-Routine,All species single pass,6/25/2014,12:00:00 PM,14436,Salmon Brook,,2014 ABM Fish Community 06252014,upstream House Road,Connecticut,GLASTONBURY,CT4006-00_01,4006 - Salmon Brook - Connecticut Main Stem - Connecticut,-72.602,41.7191,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,2,count,16,cm,1 BP,1,1308,Sec,,,,False,150,m,7.1,m,2014024_lf,2014024_FISH,Sample-Routine,All species single pass,6/25/2014,12:00:00 PM,14436,Salmon Brook,,2014 ABM Fish Community 06252014,upstream House Road,Connecticut,GLASTONBURY,CT4006-00_01,4006 - Salmon Brook - Connecticut Main Stem - Connecticut,-72.602,41.7191,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,2,count,15,cm,1 BP,1,1308,Sec,,,,False,150,m,7.1,m,2014024_lf,2014024_FISH,Sample-Routine,All species single pass,6/25/2014,12:00:00 PM,14436,Salmon Brook,,2014 ABM Fish Community 06252014,upstream House Road,Connecticut,GLASTONBURY,CT4006-00_01,4006 - Salmon Brook - Connecticut Main Stem - Connecticut,-72.602,41.7191,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,5,count,4,cm,2 SmithRoot Backpacks,1,1633,Sec,,,,False,163,m,20,m,2014003_lf,2014003_FISH,Sample-Routine,All species single pass,6/8/2014,12:33:00 PM,14209,Fulling Mill Brook,,2014 ABM Fish Community 06042014,upstream North Main Street,Connecticut,NAUGATUCK,CT6915-00_01,6915 - Fulling Mill Brook - Naugatuck - Housatonic,-73.0471,41.5021,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,1,count,14,cm,2 SmithRoot Backpacks,1,2603,Sec,,,,False,150,m,10.3,m,2014006_lf,2014006_FISH,Sample-Routine,All species single pass,6/6/2014,12:43:00 PM,14584,Roaring Brook,,2014 ABM Fish Community 06062014,at Route 32,Connecticut,WILLINGTON,CT3104-00_01,3104 - Roaring Brook - Willimantic - Thames,-72.2891,41.904,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,1,count,8,cm,2 SmithRoot Backpacks,1,2603,Sec,,,,False,150,m,10.3,m,2014006_lf,2014006_FISH,Sample-Routine,All species single pass,6/6/2014,12:43:00 PM,14584,Roaring Brook,,2014 ABM Fish Community 06062014,at Route 32,Connecticut,WILLINGTON,CT3104-00_01,3104 - Roaring Brook - Willimantic - Thames,-72.2891,41.904,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,1,count,16,cm,2 SmithRoot Backpacks,1,2603,Sec,,,,False,150,m,10.3,m,2014006_lf,2014006_FISH,Sample-Routine,All species single pass,6/6/2014,12:43:00 PM,14584,Roaring Brook,,2014 ABM Fish Community 06062014,at Route 32,Connecticut,WILLINGTON,CT3104-00_01,3104 - Roaring Brook - Willimantic - Thames,-72.2891,41.904,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,1,count,17,cm,2 SmithRoot Backpacks,1,2603,Sec,,,,False,150,m,10.3,m,2014006_lf,2014006_FISH,Sample-Routine,All species single pass,6/6/2014,12:43:00 PM,14584,Roaring Brook,,2014 ABM Fish Community 06062014,at Route 32,Connecticut,WILLINGTON,CT3104-00_01,3104 - Roaring Brook - Willimantic - Thames,-72.2891,41.904,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,16,count,7,cm,2 SmithRoot Backpacks,1,2603,Sec,,,,False,150,m,10.3,m,2014006_lf,2014006_FISH,Sample-Routine,All species single pass,6/6/2014,12:43:00 PM,14584,Roaring Brook,,2014 ABM Fish Community 06062014,at Route 32,Connecticut,WILLINGTON,CT3104-00_01,3104 - Roaring Brook - Willimantic - Thames,-72.2891,41.904,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,10,count,6,cm,2 SmithRoot Backpacks,1,2603,Sec,,,,False,150,m,10.3,m,2014006_lf,2014006_FISH,Sample-Routine,All species single pass,6/6/2014,12:43:00 PM,14584,Roaring Brook,,2014 ABM Fish Community 06062014,at Route 32,Connecticut,WILLINGTON,CT3104-00_01,3104 - Roaring Brook - Willimantic - Thames,-72.2891,41.904,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,1,count,17,cm,1x S-S,1,2106,Sec,,,,False,236.5,m,8,m,2014073_lf,2014073_FISH,Sample-Routine,All species single pass,8/5/2014,8:40:00 AM,14450,Shepaug River,,2014 ABM Fish Community 08052014,downstream 100 meters Wellers Bridge Road (Route 67),Connecticut,ROXBURY,CT6700-00_01,6700 - Shepaug River - Shepaug - Housatonic,-73.3308,41.5489,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,1,count,21,cm,2x S-R,1,3321,Sec,,,,False,165.9,m,9.7,m,2014077_lf,2014077_FISH,Sample-Routine,All species single pass,8/6/2014,3:12:00 PM,15176,Natchaug River,,2014 ABM Fish Community 08062014,off Mansure Road Behind 238 Willimantic Road (Route 6) Chaplin Kawasaki,Connecticut,CHAPLIN,CT3200-00_02,3200 - Natchaug River - Natchaug - Thames,-72.1523,41.7569,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,1,count,24,cm,2x S-R,1,3321,Sec,,,,False,165.9,m,9.7,m,2014077_lf,2014077_FISH,Sample-Routine,All species single pass,8/6/2014,3:12:00 PM,15176,Natchaug River,,2014 ABM Fish Community 08062014,off Mansure Road Behind 238 Willimantic Road (Route 6) Chaplin Kawasaki,Connecticut,CHAPLIN,CT3200-00_02,3200 - Natchaug River - Natchaug - Thames,-72.1523,41.7569,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,4,count,8,cm,1x S-R,1,1075,Sec,,,,False,106.1,m,4.5,m,2014119_lf,2014119_FISH,Sample-Routine,All species single pass,8/29/2014,9:05:00 AM,16416,Delphi Brook,,2014 ABM Fish Community 08292014,adjacent  Delphi Road,Connecticut,STAFFORD,CT3103-01_01,3103 - Furnace Brook - Willimantic - Thames,-72.2517,42.0211,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,2,count,6,cm,1x S-R,1,1075,Sec,,,,False,106.1,m,4.5,m,2014119_lf,2014119_FISH,Sample-Routine,All species single pass,8/29/2014,9:05:00 AM,16416,Delphi Brook,,2014 ABM Fish Community 08292014,adjacent  Delphi Road,Connecticut,STAFFORD,CT3103-01_01,3103 - Furnace Brook - Willimantic - Thames,-72.2517,42.0211,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,5,count,7,cm,1x S-R,1,1075,Sec,,,,False,106.1,m,4.5,m,2014119_lf,2014119_FISH,Sample-Routine,All species single pass,8/29/2014,9:05:00 AM,16416,Delphi Brook,,2014 ABM Fish Community 08292014,adjacent  Delphi Road,Connecticut,STAFFORD,CT3103-01_01,3103 - Furnace Brook - Willimantic - Thames,-72.2517,42.0211,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,7,count,8,cm,1 IFD SS,1,1800,Sec,,,,True,180,m,10,m,2014010_lf,2014010_FISH,Sample-Routine,All species single pass,6/12/2014,11:22:00 AM,16657,FENTON RIVER,,2014 ABM Fish Community 06122014,1.4 KM US of rte 89 access from dirt rd left off wormwood hill,Connecticut,MANSFIELD,CT3207-00_01a,3207 - Fenton River - Natchaug - Thames,-72.2031,41.7831,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,17,count,6,cm,1 IFD SS,1,1800,Sec,,,,True,180,m,10,m,2014010_lf,2014010_FISH,Sample-Routine,All species single pass,6/12/2014,11:22:00 AM,16657,FENTON RIVER,,2014 ABM Fish Community 06122014,1.4 KM US of rte 89 access from dirt rd left off wormwood hill,Connecticut,MANSFIELD,CT3207-00_01a,3207 - Fenton River - Natchaug - Thames,-72.2031,41.7831,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,2,count,5,cm,1 IFD SS,1,1800,Sec,,,,True,180,m,10,m,2014010_lf,2014010_FISH,Sample-Routine,All species single pass,6/12/2014,11:22:00 AM,16657,FENTON RIVER,,2014 ABM Fish Community 06122014,1.4 KM US of rte 89 access from dirt rd left off wormwood hill,Connecticut,MANSFIELD,CT3207-00_01a,3207 - Fenton River - Natchaug - Thames,-72.2031,41.7831,River/Stream,CT DEEP WPLR biological monitoring
Salmo trutta,35,count,7,cm,1 IFD SS,1,1800,Sec,,,,True,180,m,10,m,2014010_lf,2014010_FISH,Sample-Routine,All species single pass,6/12/2014,11:22:00 AM,16657,FENTON RIVER,,2014 ABM Fish Community 06122014,1.4 KM US of rte 89 access from dirt rd left off wormwood hill,Connecticut,MANSFIELD,CT3207-00_01a,3207 - Fenton River - Natchaug - Thames,-72.2031,41.7831,River/Stream,CT DEEP WPLR biological monitoring
